"method","dataset","selection","group","instance","auc","bedroc_20","ef_0.05","ef_0.01","ef_0.005"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","010","0.9063265306122275","0.7214523627731089","15.0","63.96","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","001","0.8374693877550712","0.581742394848475","13.0","44.28","78.72"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","002","0.9191734693877318","0.7480554182727488","15.0","68.88","137.76"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","003","0.8802653061224426","0.5492908821364103","10.0","49.2","78.72"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","004","0.9053673469387483","0.6637630307384877","12.0","59.04","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","005","0.839591836734667","0.5576386393207914","11.0","44.28","88.56"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","006","0.8784591836734494","0.6704309712913462","13.0","54.120000000000005","108.24000000000001"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","007","0.9281734693877322","0.7733784969526426","17.0","59.04","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","008","0.9697346938775413","0.8718866406345437","18.0","78.72","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","009","0.7701836734693461","0.5104255259740685","10.0","49.2","88.56"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","010","0.9360510204081458","0.7564418282584207","15.0","63.96","127.92"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","001","0.9212551020407878","0.8040090253750362","16.0","73.8","147.6"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","002","0.9712857142857121","0.8572802504786227","17.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","003","0.9636122448979586","0.7882346342096862","16.0","73.8","137.76"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","004","0.9722653061224434","0.8850005576033382","18.0","78.72","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","005","0.9475816326530362","0.9021840631756938","19.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","006","0.9380918367346969","0.6851648698537819","15.0","49.2","88.56"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","007","0.8770816326530397","0.7096069442700444","14.0","59.04","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","008","0.986959183673466","0.9082694720272385","19.0","83.64","167.28"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","009","0.9197653061224251","0.7498107969856485","15.0","63.96","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","010","0.9606020408163176","0.8443976656758688","17.0","78.72","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","001","0.9430204081632426","0.89671990056875","18.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","002","0.9652857142857091","0.7968149099399668","16.0","73.8","147.6"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","003","0.9587142857142762","0.8286249260558727","17.0","73.8","137.76"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","004","0.9491326530612071","0.8902570410565837","18.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","005","0.9980408163265307","0.9739425308091274","20.0","93.47999999999999","186.95999999999998"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","006","0.9935510204081633","0.9061397795759878","20.0","73.8","147.6"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","007","0.9666734693877389","0.9472858217662887","19.0","93.47999999999999","167.28"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","008","0.9507551020408048","0.7632102799040238","15.0","63.96","127.92"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","009","0.9755816326530565","0.82227355060249","17.0","68.88","137.76"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","010","0.9190306122448652","0.8545318989966998","18.0","68.88","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","001","0.8815408163265036","0.7766442405177432","16.0","68.88","127.92"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","002","0.9207755102040657","0.8220317913467227","17.0","73.8","127.92"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","003","0.916642857142852","0.7741084910206639","15.0","73.8","147.6"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","004","0.9758061224489749","0.8709503881780686","17.0","78.72","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","005","0.9670408163265226","0.8310223278727216","17.0","73.8","147.6"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","006","0.9235612244897674","0.8248325797559877","17.0","73.8","137.76"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","007","0.9268979591836618","0.7967566430053971","16.0","73.8","137.76"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","008","0.8732346938775306","0.6756994583225512","14.0","63.96","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","009","0.9555714285714217","0.7997334829725776","17.0","63.96","108.24000000000001"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","010","0.8859183673469223","0.7013195193398847","14.0","59.04","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","001","0.9878979591836731","0.8624292465763004","18.0","68.88","118.08"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","002","0.9943163265306124","0.9349342716534288","18.0","88.56","177.12"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","003","0.9358877551020163","0.8859307736085611","18.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","004","0.9828061224489725","0.9420105055434446","19.0","88.56","177.12"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","005","0.9995816326530612","0.9924466199449627","20.0","93.47999999999999","186.95999999999998"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","006","0.977367346938767","0.9010198883000449","19.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","007","0.9616428571428464","0.9015151873675153","18.0","88.56","177.12"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","008","0.9950714285714286","0.9437758030128716","19.0","83.64","167.28"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","009","0.9931326530612247","0.9206605397275348","18.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","010","0.9866326530612205","0.9214915307631603","19.0","88.56","167.28"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","001","0.9625204081632575","0.8428682941427034","17.0","73.8","147.6"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","002","0.9918367346938765","0.9203655380042969","19.0","83.64","167.28"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","003","0.999326530612245","0.988127124363018","20.0","93.47999999999999","177.12"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","004","0.981663265306115","0.9311740227135732","19.0","88.56","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","005","0.9567244897959061","0.8739081574931158","18.0","83.64","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","006","0.9568367346938672","0.8257002394051255","16.0","78.72","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","007","0.999969387755102","0.9994146908764622","20.0","98.4","196.8"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","008","0.990959183673469","0.9045784759653003","18.0","83.64","167.28"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","009","0.9917857142857138","0.9182552986198788","18.0","88.56","157.44"
"method_rdkit_maccs_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","010","0.9929795918367339","0.931201641088885","19.0","83.64","167.28"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","001","0.7527551020407635","0.4451894303746077","10.0","24.6","49.2"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","002","0.8061428571428425","0.37290543473498167","9.0","24.6","39.36"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","003","0.7588571428571127","0.4556378426291413","10.0","29.52","49.2"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","004","0.8615023474177945","0.46226912030249995","10.997764227642277","29.514","39.352"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","005","0.7008469387754964","0.38190159395533796","9.0","19.68","29.52"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","006","0.789183673469377","0.30796515526541546","7.0","19.68","39.36"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","007","0.805234693877531","0.4035216489657881","9.0","24.6","49.2"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","008","0.8213571428571267","0.45293955796732366","10.0","34.44","59.04"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","009","0.8735762400489916","0.5282938778491088","12.997357723577235","34.433","59.028"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","010","0.8291998367013588","0.512710262728283","10.997764227642277","34.433","68.866"
"method_rdkit_maccs_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","001","0.7487538304392368","0.3905342145496721","7.991869918699187","29.49","49.15"
